"subj","block","runTrial","wav","syllable","speaker","correctanswer_tone","response","RT","condition","acc"
3107,3,86,"bu2-aN.wav","bu","a",2,4,0.780823600012809,"Hard",0
3107,3,87,"di4-aN.wav","di","a",4,2,0.444301099982113,"Hard",0
3107,3,88,"ma3-iN.wav","ma","i",3,4,0.230655699968338,"Hard",0
3107,3,89,"bu2-iN.wav","bu","i",2,3,0.697002500062808,"Hard",0
3107,3,90,"di2-aN.wav","di","a",2,2,1.23357800021768,"Hard",1
3107,3,91,"ma1-iN.wav","ma","i",1,1,0.340583600103855,"Hard",1
3107,3,92,"mi4-aN.wav","mi","a",4,4,0.688166300067678,"Hard",1
3107,3,93,"bu4-iN.wav","bu","i",4,3,0.498144099954516,"Hard",0
3107,3,94,"bu3-aN.wav","bu","a",3,4,0.513338499935344,"Hard",0
3107,3,95,"lu3-iN.wav","lu","i",3,3,1.33353800000623,"Hard",1
3107,3,96,"di1-iN.wav","di","i",1,1,0.332739399978891,"Hard",1
3107,3,97,"lu1-aN.wav","lu","a",1,2,0.485456600086764,"Hard",0
3107,3,98,"mi3-iN.wav","mi","i",3,3,0.389109499985352,"Hard",1
3107,3,99,"lu4-aN.wav","lu","a",4,4,9.86889509996399,"Hard",1
3107,3,100,"mi1-iN.wav","mi","i",1,1,0.427503600018099,"Hard",1
3107,3,101,"ma4-iN.wav","ma","i",4,3,0.535635300213471,"Hard",0
3107,3,102,"bu3-iN.wav","bu","i",3,3,1.73492030007765,"Hard",1
3107,3,103,"ma3-aN.wav","ma","a",3,4,0.39055970008485,"Hard",0
3107,3,104,"di1-aN.wav","di","a",1,4,0.319935099920258,"Hard",0
3107,3,105,"lu2-aN.wav","lu","a",2,4,0.339697699993849,"Hard",0
3107,3,106,"bu4-aN.wav","bu","a",4,2,0.537286400096491,"Hard",0
3107,3,107,"lu2-iN.wav","lu","i",2,3,0.385240299860016,"Hard",0
3107,3,108,"di3-iN.wav","di","i",3,3,0.265405799960718,"Hard",1
3107,3,109,"di3-aN.wav","di","a",3,4,0.469269699882716,"Hard",0
3107,3,110,"di2-iN.wav","di","i",2,1,0.299780300119892,"Hard",0
3107,3,111,"mi4-iN.wav","mi","i",4,1,0.587772199884057,"Hard",0
3107,3,112,"ma2-aN.wav","ma","a",2,4,0.258965000044554,"Hard",0
3107,3,113,"mi3-aN.wav","mi","a",3,4,0.444413899909705,"Hard",0
3107,3,114,"mi1-aN.wav","mi","a",1,4,0.352671300061047,"Hard",0
3107,3,115,"lu4-iN.wav","lu","i",4,3,2.37915319995955,"Hard",0
3107,3,116,"ma1-aN.wav","ma","a",1,4,0.431536100106314,"Hard",0
3107,3,117,"ma4-aN.wav","ma","a",4,4,0.30354840005748,"Hard",1
3107,3,118,"mi2-aN.wav","mi","a",2,2,0.404499400174245,"Hard",1
3107,3,119,"bu1-iN.wav","bu","i",1,1,0.311684499960393,"Hard",1
3107,3,120,"di4-iN.wav","di","i",4,1,0.304639799986035,"Hard",0
3107,4,121,"mi2-aN.wav","mi","a",2,4,4.31776769994758,"Hard",0
3107,4,122,"bu3-aN.wav","bu","a",3,4,0.562779800035059,"Hard",0
3107,4,123,"di4-aN.wav","di","a",4,2,0.3481811999809,"Hard",0
3107,4,124,"lu1-aN.wav","lu","a",1,3,0.733229200122878,"Hard",0
3107,4,125,"bu2-iN.wav","bu","i",2,1,0.312975799897686,"Hard",0
3107,4,126,"lu1-iN.wav","lu","i",1,1,0.375043299980462,"Hard",1
3107,4,127,"di3-aN.wav","di","a",3,4,0.444684099871665,"Hard",0
3107,4,128,"bu1-aN.wav","bu","a",1,4,0.270312399836257,"Hard",0
3107,4,129,"ma2-aN.wav","ma","a",2,4,0.289366400102153,"Hard",0
3107,4,130,"di1-iN.wav","di","i",1,1,0.529394600074738,"Hard",1
3107,4,131,"ma1-aN.wav","ma","a",1,4,0.288640100043267,"Hard",0
3107,4,132,"mi1-iN.wav","mi","i",1,1,0.508716499898583,"Hard",1
3107,4,133,"bu3-iN.wav","bu","i",3,3,0.286759200040251,"Hard",1
3107,4,134,"bu4-aN.wav","bu","a",4,2,0.217011900153011,"Hard",0
3107,4,135,"ma3-aN.wav","ma","a",3,4,0.292008499847725,"Hard",0
3107,4,136,"lu2-aN.wav","lu","a",2,2,0.294855399988592,"Hard",1
3107,4,137,"di4-iN.wav","di","i",4,1,0.487888099858537,"Hard",0
3107,4,138,"ma4-aN.wav","ma","a",4,2,2.7092936001718,"Hard",0
3107,4,139,"bu1-iN.wav","bu","i",1,4,0.3315152998548,"Hard",0
3107,4,140,"di3-iN.wav","di","i",3,2,0.766239100135863,"Hard",0
3107,4,141,"mi3-iN.wav","mi","i",3,1,0.328433499904349,"Hard",0
3107,4,142,"ma4-iN.wav","ma","i",4,1,0.298573300009593,"Hard",0
3107,4,143,"mi4-aN.wav","mi","a",4,4,0.505919799907133,"Hard",1
3107,4,144,"bu4-iN.wav","bu","i",4,1,1.15495890006423,"Hard",0
3107,4,145,"di1-aN.wav","di","a",1,4,0.445601599989459,"Hard",0
3107,4,146,"mi4-iN.wav","mi","i",4,1,0.297674999805167,"Hard",0
3107,4,147,"lu4-iN.wav","lu","i",4,1,0.249962400179356,"Hard",0
3107,4,148,"ma3-iN.wav","ma","i",3,1,0.369920500088483,"Hard",0
3107,4,149,"bu2-aN.wav","bu","a",2,4,0.399933099979535,"Hard",0
3107,4,150,"ma1-iN.wav","ma","i",1,1,0.0538898000959307,"Hard",1
3107,4,151,"lu4-aN.wav","lu","a",4,4,0.41278659994714,"Hard",1
3107,4,152,"di2-iN.wav","di","i",2,3,0.61775410012342,"Hard",0
3107,4,153,"mi3-aN.wav","mi","a",3,4,0.262213699985296,"Hard",0
3107,4,154,"mi2-iN.wav","mi","i",2,1,0.498465500073507,"Hard",0
3107,4,155,"mi1-aN.wav","mi","a",1,4,0.528295000083745,"Hard",0
3107,4,156,"di2-aN.wav","di","a",2,4,0.381906100083143,"Hard",0
3107,4,157,"ma2-iN.wav","ma","i",2,1,0.417060300009325,"Hard",0
3107,4,158,"lu2-iN.wav","lu","i",2,1,0.587920700199902,"Hard",0
3107,4,159,"lu3-iN.wav","lu","i",3,1,0.294075699988753,"Hard",0
3107,4,160,"lu3-aN.wav","lu","a",3,4,0.292054899968207,"Hard",0
3107,5,161,"mi4-iN.wav","mi","i",4,3,0.449394299881533,"Hard",0
3107,5,162,"bu2-iN.wav","bu","i",2,2,0.816565700108185,"Hard",1
3107,5,163,"mi3-iN.wav","mi","i",3,3,4.99996019992977,"Hard",1
3107,5,164,"lu1-aN.wav","lu","a",1,4,0.71301389997825,"Hard",0
3107,5,165,"ma2-iN.wav","ma","i",2,4,0.379135799827054,"Hard",0
3107,5,166,"ma2-aN.wav","ma","a",2,4,0.300146500114352,"Hard",0
3107,5,167,"ma4-iN.wav","ma","i",4,1,0.349976199911907,"Hard",0
3107,5,168,"mi1-aN.wav","mi","a",1,2,0.724100300110877,"Hard",0
3107,5,169,"ma1-iN.wav","ma","i",1,3,0.534944799961522,"Hard",0
3107,5,170,"bu4-aN.wav","bu","a",4,2,1.3086226999294,"Hard",0
3107,5,171,"mi2-iN.wav","mi","i",2,1,0.658641699934378,"Hard",0
3107,5,172,"lu4-aN.wav","lu","a",4,2,0.63402759982273,"Hard",0
3107,5,173,"mi3-aN.wav","mi","a",3,4,0.362775099929422,"Hard",0
3107,5,174,"mi4-aN.wav","mi","a",4,2,0.610463300021365,"Hard",0
3107,5,175,"bu2-aN.wav","bu","a",2,4,0.389948999974877,"Hard",0
3107,5,176,"lu2-aN.wav","lu","a",2,4,1.29440270015039,"Hard",0
3107,5,177,"ma4-aN.wav","ma","a",4,2,0.484730000142008,"Hard",0
3107,5,178,"mi1-iN.wav","mi","i",1,2,0.246157299960032,"Hard",0
3107,5,179,"ma1-aN.wav","ma","a",1,2,0.671148000052199,"Hard",0
3107,5,180,"lu1-iN.wav","lu","i",1,1,0.331646300153807,"Hard",1
3107,5,181,"lu3-iN.wav","lu","i",3,1,0.273184800054878,"Hard",0
3107,5,182,"di2-aN.wav","di","a",2,4,0.313456700183451,"Hard",0
3107,5,183,"di1-aN.wav","di","a",1,2,0.681492399889976,"Hard",0
3107,5,184,"di4-iN.wav","di","i",4,1,0.322185999946669,"Hard",0
3107,5,185,"ma3-iN.wav","ma","i",3,3,0.237559100147337,"Hard",1
3107,5,186,"bu4-iN.wav","bu","i",4,1,0.272961599985138,"Hard",0
3107,5,187,"mi2-aN.wav","mi","a",2,2,0.394163600169122,"Hard",1
3107,5,188,"di2-iN.wav","di","i",2,1,0.279346999945119,"Hard",0
3107,5,189,"bu3-aN.wav","bu","a",3,2,0.255864500068128,"Hard",0
3107,5,190,"lu4-iN.wav","lu","i",4,1,0.412774399854243,"Hard",0
3107,5,191,"di3-aN.wav","di","a",3,2,0.623616999946535,"Hard",0
3107,5,192,"bu1-iN.wav","bu","i",1,3,0.265971200075001,"Hard",0
3107,5,193,"lu3-aN.wav","lu","a",3,4,0.279248900013044,"Hard",0
3107,5,194,"ma3-aN.wav","ma","a",3,4,0.295088400132954,"Hard",0
3107,5,195,"lu2-iN.wav","lu","i",2,1,0.310873399954289,"Hard",0
3107,5,196,"di3-iN.wav","di","i",3,1,0.267385500017554,"Hard",0
3107,5,197,"bu3-iN.wav","bu","i",3,1,0.297560499981046,"Hard",0
3107,5,198,"bu1-aN.wav","bu","a",1,2,0.435136599931866,"Hard",0
3107,5,199,"di1-iN.wav","di","i",1,1,1.10260720015503,"Hard",1
3107,5,200,"di4-aN.wav","di","a",4,2,0.691290699876845,"Hard",0
3108,1,1,"ma4-iN.wav","ma","i",4,4,3.22813079995103,"Easy",1
3108,1,2,"ma1-iN.wav","ma","i",1,3,4.6827132999897,"Easy",0
3108,1,3,"bu3-iN.wav","bu","i",3,3,3.0579193001613,"Easy",1
3108,1,4,"bu1-aN.wav","bu","a",1,3,1.41035700007342,"Easy",0
3108,1,5,"di4-aN.wav","di","a",4,2,2.55006979987957,"Easy",0
3108,1,6,"ma4-aN.wav","ma","a",4,4,2.23787149996497,"Easy",1
3108,1,7,"lu1-aN.wav","lu","a",1,3,2.00177239999175,"Easy",0
3108,1,8,"bu4-aN.wav","bu","a",4,3,0.428641199832782,"Easy",0
3108,1,9,"bu3-aN.wav","bu","a",3,3,0.938322300091386,"Easy",1
3108,1,10,"di2-aN.wav","di","a",2,2,0.286879500141367,"Easy",1
3108,1,11,"bu2-iN.wav","bu","i",2,3,2.33292670012452,"Easy",0
3108,1,12,"ma2-aN.wav","ma","a",2,4,0.425623100018129,"Easy",0
3108,1,13,"mi2-iN.wav","mi","i",2,2,1.95966639998369,"Easy",1
3108,1,14,"lu2-iN.wav","lu","i",2,1,0.488849900197238,"Easy",0
3108,1,15,"ma3-iN.wav","ma","i",3,4,0.398964999942109,"Easy",0
3108,1,16,"di1-iN.wav","di","i",1,2,0.757968700025231,"Easy",0
3108,1,17,"ma3-aN.wav","ma","a",3,4,0.763369499938563,"Easy",0
3108,1,18,"di3-aN.wav","di","a",3,3,0.23278749990277,"Easy",1
3108,1,19,"di1-aN.wav","di","a",1,1,0.94124890002422,"Easy",1
3108,1,20,"bu4-iN.wav","bu","i",4,2,3.96551689994521,"Easy",0
3108,1,21,"mi1-iN.wav","mi","i",1,2,0.855904299998656,"Easy",0
3108,1,22,"lu3-iN.wav","lu","i",3,4,1.09187110001221,"Easy",0
3108,1,23,"lu3-aN.wav","lu","a",3,3,0.548382099950686,"Easy",1
3108,1,24,"ma2-iN.wav","ma","i",2,4,0.569923599949107,"Easy",0
3108,1,25,"lu1-iN.wav","lu","i",1,4,0.56593449995853,"Easy",0
3108,1,26,"mi1-aN.wav","mi","a",1,1,4.41357149998657,"Easy",1
3108,1,27,"mi3-aN.wav","mi","a",3,3,0.811274700099602,"Easy",1
3108,1,28,"mi2-aN.wav","mi","a",2,3,0.607199700083584,"Easy",0
3108,1,29,"lu2-aN.wav","lu","a",2,2,0.529832600150257,"Easy",1
3108,1,30,"di2-iN.wav","di","i",2,4,0.844022900098935,"Easy",0
3108,1,31,"di3-iN.wav","di","i",3,1,2.28627129993401,"Easy",0
3108,1,32,"lu4-aN.wav","lu","a",4,2,2.44820569991134,"Easy",0
3108,1,33,"bu1-iN.wav","bu","i",1,3,3.64009830006398,"Easy",0
3108,1,34,"mi4-iN.wav","mi","i",4,2,1.16659789998084,"Easy",0
3108,1,35,"bu2-aN.wav","bu","a",2,2,0.826943999854848,"Easy",1
3108,1,36,"ma1-aN.wav","ma","a",1,4,0.762532300082967,"Easy",0
3108,1,37,"mi3-iN.wav","mi","i",3,1,0.569026899989694,"Easy",0
3108,1,38,"di4-iN.wav","di","i",4,4,0.932951899943873,"Easy",1
3108,1,39,"lu4-iN.wav","lu","i",4,3,1.76312820008025,"Easy",0
3108,1,40,"mi4-aN.wav","mi","a",4,3,2.14934200001881,"Easy",0
3108,2,41,"mi1-iN.wav","mi","i",1,4,0.856773499865085,"Easy",0
3108,2,42,"mi1-aN.wav","mi","a",1,2,1.18823299999349,"Easy",0
3108,2,43,"bu2-aN.wav","bu","a",2,3,0.344940499868244,"Easy",0
3108,2,44,"lu3-aN.wav","lu","a",3,1,0.455924100009724,"Easy",0
3108,2,45,"di1-iN.wav","di","i",1,2,0.606170300161466,"Easy",0
3108,2,46,"bu3-iN.wav","bu","i",3,4,0.387432500021532,"Easy",0
3108,2,47,"mi2-iN.wav","mi","i",2,4,0.390103199984878,"Easy",0
3108,2,48,"bu1-iN.wav","bu","i",1,4,0.468836999963969,"Easy",0
3108,2,49,"lu4-aN.wav","lu","a",4,3,1.07647589989938,"Easy",0
3108,2,50,"di2-aN.wav","di","a",2,3,0.540835099993274,"Easy",0
3108,2,51,"lu2-iN.wav","lu","i",2,2,1.67332759988494,"Easy",1
3108,2,52,"lu1-aN.wav","lu","a",1,4,0.670603199861944,"Easy",0
3108,2,53,"lu4-iN.wav","lu","i",4,4,0.886468699900433,"Easy",1
3108,2,54,"mi4-iN.wav","mi","i",4,4,0.613309900043532,"Easy",1
3108,2,55,"lu3-iN.wav","lu","i",3,2,0.697685400024056,"Easy",0
3108,2,56,"bu2-iN.wav","bu","i",2,2,0.426535699982196,"Easy",1
3108,2,57,"ma3-aN.wav","ma","a",3,4,0.309957399964333,"Easy",0
3108,2,58,"mi2-aN.wav","mi","a",2,2,0.524632500018924,"Easy",1
3108,2,59,"ma4-iN.wav","ma","i",4,4,0.411990700056776,"Easy",1
3108,2,60,"mi3-iN.wav","mi","i",3,3,1.05971199995838,"Easy",1
3108,2,61,"lu2-aN.wav","lu","a",2,2,0.925047399941832,"Easy",1
3108,2,62,"di3-iN.wav","di","i",3,2,0.483225699979812,"Easy",0
3108,2,63,"bu4-aN.wav","bu","a",4,1,0.882478500017896,"Easy",0
3108,2,64,"ma2-iN.wav","ma","i",2,4,0.480579799972475,"Easy",0
3108,2,65,"di1-aN.wav","di","a",1,4,0.376995299942791,"Easy",0
3108,2,66,"mi3-aN.wav","mi","a",3,4,0.566606799839064,"Easy",0
3108,2,67,"ma4-aN.wav","ma","a",4,4,0.51079920004122,"Easy",1
3108,2,68,"di4-iN.wav","di","i",4,4,0.630159300053492,"Easy",1
3108,2,69,"di2-iN.wav","di","i",2,2,0.842488500056788,"Easy",1
3108,2,70,"bu3-aN.wav","bu","a",3,3,0.336193799972534,"Easy",1
3108,2,71,"ma1-iN.wav","ma","i",1,1,0.463761999970302,"Easy",1
3108,2,72,"di3-aN.wav","di","a",3,1,0.591720800148323,"Easy",0
3108,2,73,"di4-aN.wav","di","a",4,3,2.61756539996713,"Easy",0
3108,2,74,"ma1-aN.wav","ma","a",1,4,2.40700430003926,"Easy",0
3108,2,75,"mi4-aN.wav","mi","a",4,1,0.554588400060311,"Easy",0
3108,2,76,"ma2-aN.wav","ma","a",2,2,0.39886730001308,"Easy",1
3108,2,77,"bu4-iN.wav","bu","i",4,4,0.955645600100979,"Easy",1
3108,2,78,"lu1-iN.wav","lu","i",1,1,1.77627419983037,"Easy",1
3108,2,79,"ma3-iN.wav","ma","i",3,3,1.50655829999596,"Easy",1
3108,2,80,"bu1-aN.wav","bu","a",1,2,0.783249699976295,"Easy",0
3108,3,81,"di3-iN.wav","di","i",3,2,0.366395100019872,"Easy",0
3108,3,82,"ma4-iN.wav","ma","i",4,1,0.836080399807543,"Easy",0
3108,3,83,"lu3-aN.wav","lu","a",3,3,5.1180012000259,"Easy",1
3108,3,84,"bu2-aN.wav","bu","a",2,2,0.484202400082722,"Easy",1
3108,3,85,"bu1-aN.wav","bu","a",1,1,0.637220300035551,"Easy",1
3108,3,86,"lu2-iN.wav","lu","i",2,2,1.22209970001131,"Easy",1
3108,3,87,"bu2-iN.wav","bu","i",2,3,0.502783700125292,"Easy",0
3108,3,88,"lu1-iN.wav","lu","i",1,1,0.447084799874574,"Easy",1
3108,3,89,"mi2-aN.wav","mi","a",2,3,0.452814199961722,"Easy",0
3108,3,90,"mi4-aN.wav","mi","a",4,4,0.336411399999633,"Easy",1
3108,3,91,"bu3-aN.wav","bu","a",3,2,0.398776300018653,"Easy",0
3108,3,92,"bu4-aN.wav","bu","a",4,2,0.723300100071356,"Easy",0
3108,3,93,"ma2-iN.wav","ma","i",2,2,2.55007490003482,"Easy",1
3108,3,94,"ma4-aN.wav","ma","a",4,4,0.484052500221878,"Easy",1
3108,3,95,"bu1-iN.wav","bu","i",1,1,0.700076599838212,"Easy",1
3108,3,96,"lu4-aN.wav","lu","a",4,3,1.29924300010316,"Easy",0
3108,3,97,"mi1-aN.wav","mi","a",1,1,0.349123600171879,"Easy",1
3108,3,98,"lu2-aN.wav","lu","a",2,3,0.73643930000253,"Easy",0
3108,3,99,"di2-aN.wav","di","a",2,2,0.551017099991441,"Easy",1
3108,3,100,"di3-aN.wav","di","a",3,3,0.539194199955091,"Easy",1
3108,3,101,"di1-aN.wav","di","a",1,1,0.338411699980497,"Easy",1
3108,3,102,"mi1-iN.wav","mi","i",1,1,0.447985900100321,"Easy",1
3108,3,103,"mi2-iN.wav","mi","i",2,2,0.401084000011906,"Easy",1
3108,3,104,"ma1-iN.wav","ma","i",1,1,0.86108550010249,"Easy",1
3108,3,105,"di4-aN.wav","di","a",4,4,0.36596169997938,"Easy",1
3108,3,106,"bu3-iN.wav","bu","i",3,2,0.507995400112122,"Easy",0
3108,3,107,"lu4-iN.wav","lu","i",4,1,0.570022500120103,"Easy",0
3108,3,108,"mi4-iN.wav","mi","i",4,1,0.575322200078517,"Easy",0
3108,3,109,"di1-iN.wav","di","i",1,1,0.59680479997769,"Easy",1
3108,3,110,"lu1-aN.wav","lu","a",1,1,0.361068800091743,"Easy",1
3108,3,111,"ma1-aN.wav","ma","a",1,4,2.10097000002861,"Easy",0
3108,3,112,"lu3-iN.wav","lu","i",3,2,0.447165899910033,"Easy",0
3108,3,113,"di2-iN.wav","di","i",2,2,0.57507050014101,"Easy",1
3108,3,114,"bu4-iN.wav","bu","i",4,3,1.43316120002419,"Easy",0
3108,3,115,"ma2-aN.wav","ma","a",2,2,0.323521699989215,"Easy",1
3108,3,116,"di4-iN.wav","di","i",4,4,0.255870900116861,"Easy",1
3108,3,117,"mi3-iN.wav","mi","i",3,2,0.572300900006667,"Easy",0
3108,3,118,"mi3-aN.wav","mi","a",3,1,0.584456499898806,"Easy",0
3108,3,119,"ma3-aN.wav","ma","a",3,3,0.494173200102523,"Easy",1
3108,3,120,"ma3-iN.wav","ma","i",3,3,0.310987700009719,"Easy",1
3108,4,121,"di1-iN.wav","di","i",1,1,0.367679199902341,"Easy",1
3108,4,122,"di2-aN.wav","di","a",2,2,0.325787500012666,"Easy",1
3108,4,123,"lu1-aN.wav","lu","a",1,1,0.421998500125483,"Easy",1
3108,4,124,"di3-iN.wav","di","i",3,2,0.3287752000615,"Easy",0
3108,4,125,"ma4-aN.wav","ma","a",4,4,0.391346000134945,"Easy",1
3108,4,126,"mi2-aN.wav","mi","a",2,2,0.395313400076702,"Easy",1
3108,4,127,"mi2-iN.wav","mi","i",2,2,0.35069949994795,"Easy",1
3108,4,128,"di3-aN.wav","di","a",3,3,0.398702899925411,"Easy",1
3108,4,129,"bu4-aN.wav","bu","a",4,1,0.379632500000298,"Easy",0
3108,4,130,"ma4-iN.wav","ma","i",4,4,0.287774200085551,"Easy",1
3108,4,131,"bu2-iN.wav","bu","i",2,2,0.789327199803665,"Easy",1
3108,4,132,"ma2-aN.wav","ma","a",2,3,5.13229180010967,"Easy",0
3108,4,133,"bu1-aN.wav","bu","a",1,1,0.669457699870691,"Easy",1
3108,4,134,"di4-aN.wav","di","a",4,3,2.13734859996475,"Easy",0
3108,4,135,"mi4-iN.wav","mi","i",4,3,0.48268110002391,"Easy",0
3108,4,136,"bu3-iN.wav","bu","i",3,2,0.54055709997192,"Easy",0
3108,4,137,"lu1-iN.wav","lu","i",1,1,0.45005189999938,"Easy",1
3108,4,138,"di2-iN.wav","di","i",2,2,0.543087499914691,"Easy",1
3108,4,139,"bu1-iN.wav","bu","i",1,1,0.450979999965057,"Easy",1
3108,4,140,"lu4-iN.wav","lu","i",4,3,1.97258899989538,"Easy",0
3108,4,141,"ma1-aN.wav","ma","a",1,1,3.21192959998734,"Easy",1
3108,4,142,"mi4-aN.wav","mi","a",4,4,0.303184000076726,"Easy",1
3108,4,143,"di4-iN.wav","di","i",4,4,0.377922100014985,"Easy",1
3108,4,144,"bu2-aN.wav","bu","a",2,2,0.457208200125024,"Easy",1
3108,4,145,"ma1-iN.wav","ma","i",1,1,0.89774309983477,"Easy",1
3108,4,146,"mi3-iN.wav","mi","i",3,2,0.491772999987006,"Easy",0
3108,4,147,"ma3-aN.wav","ma","a",3,3,0.674440499860793,"Easy",1
3108,4,148,"lu3-iN.wav","lu","i",3,3,0.563546000048518,"Easy",1
3108,4,149,"ma3-iN.wav","ma","i",3,3,0.624779700068757,"Easy",1
3108,4,150,"mi1-aN.wav","mi","a",1,1,0.547606199979782,"Easy",1
3108,4,151,"lu3-aN.wav","lu","a",3,2,0.611758699873462,"Easy",0
3108,4,152,"mi1-iN.wav","mi","i",1,1,1.50699410005473,"Easy",1
3108,4,153,"di1-aN.wav","di","a",1,1,0.78087030001916,"Easy",1
3108,4,154,"ma2-iN.wav","ma","i",2,3,0.568718699971214,"Easy",0
3108,4,155,"bu4-iN.wav","bu","i",4,3,3.68650990002789,"Easy",0
3108,4,156,"lu4-aN.wav","lu","a",4,4,0.295657699927688,"Easy",1
3108,4,157,"lu2-aN.wav","lu","a",2,2,0.474290100159124,"Easy",1
3108,4,158,"lu2-iN.wav","lu","i",2,2,0.464694400085136,"Easy",1
3108,4,159,"mi3-aN.wav","mi","a",3,3,0.426210100064054,"Easy",1
3108,4,160,"bu3-aN.wav","bu","a",3,3,1.72868780000135,"Easy",1
3108,5,161,"mi1-aN.wav","mi","a",1,1,0.340100700035691,"Easy",1
3108,5,162,"bu1-aN.wav","bu","a",1,1,0.316750299884006,"Easy",1
3108,5,163,"lu1-iN.wav","lu","i",1,1,0.378821500111371,"Easy",1
3108,5,164,"bu3-aN.wav","bu","a",3,2,0.489356799982488,"Easy",0
3108,5,165,"lu1-aN.wav","lu","a",1,1,0.311207600170746,"Easy",1
3108,5,166,"bu4-iN.wav","bu","i",4,3,1.7974151999224,"Easy",0
3108,5,167,"di3-aN.wav","di","a",3,3,0.343863400164992,"Easy",1
3108,5,168,"bu1-iN.wav","bu","i",1,1,0.374080500099808,"Easy",1
3108,5,169,"di4-aN.wav","di","a",4,4,0.545670199906453,"Easy",1
3108,5,170,"mi2-aN.wav","mi","a",2,2,0.355996799888089,"Easy",1
3108,5,171,"di2-aN.wav","di","a",2,2,0.374444799963385,"Easy",1
3108,5,172,"mi4-aN.wav","mi","a",4,4,0.598836699966341,"Easy",1
3108,5,173,"mi4-iN.wav","mi","i",4,4,0.320599399972707,"Easy",1
3108,5,174,"ma1-aN.wav","ma","a",1,1,0.881919800071046,"Easy",1
3108,5,175,"mi1-iN.wav","mi","i",1,1,0.308631600113586,"Easy",1
3108,5,176,"lu4-aN.wav","lu","a",4,4,0.395985600072891,"Easy",1
3108,5,177,"ma4-aN.wav","ma","a",4,4,0.304168600123376,"Easy",1
3108,5,178,"di1-aN.wav","di","a",1,1,2.59237930015661,"Easy",1
3108,5,179,"ma2-iN.wav","ma","i",2,2,1.56276499992236,"Easy",1
3108,5,180,"bu4-aN.wav","bu","a",4,4,0.303829099982977,"Easy",1
3108,5,181,"lu2-iN.wav","lu","i",2,2,0.424593499861658,"Easy",1
3108,5,182,"ma3-iN.wav","ma","i",3,3,1.36153300013393,"Easy",1
3108,5,183,"ma1-iN.wav","ma","i",1,1,0.422570099821314,"Easy",1
3108,5,184,"mi2-iN.wav","mi","i",2,4,5.86276599997655,"Easy",0
3108,5,185,"mi3-aN.wav","mi","a",3,3,1.24452649988234,"Easy",1
3108,5,186,"lu3-aN.wav","lu","a",3,2,0.55879359995015,"Easy",0
3108,5,187,"ma2-aN.wav","ma","a",2,2,0.410233499947935,"Easy",1
3108,5,188,"bu2-iN.wav","bu","i",2,2,0.522270600078627,"Easy",1
3108,5,189,"di4-iN.wav","di","i",4,4,0.349255699897185,"Easy",1
3108,5,190,"ma3-aN.wav","ma","a",3,3,0.93168059992604,"Easy",1
3108,5,191,"ma4-iN.wav","ma","i",4,3,0.530397000024095,"Easy",0
3108,5,192,"di1-iN.wav","di","i",1,1,0.596418000059202,"Easy",1
3108,5,193,"di3-iN.wav","di","i",3,2,0.138601599959657,"Easy",0
3108,5,194,"bu2-aN.wav","bu","a",2,2,1.15891920006834,"Easy",1
3108,5,195,"lu2-aN.wav","lu","a",2,2,0.327925400109962,"Easy",1
3108,5,196,"bu3-iN.wav","bu","i",3,2,1.75112480018288,"Easy",0
3108,5,197,"di2-iN.wav","di","i",2,2,0.45090389996767,"Easy",1
3108,5,198,"lu3-iN.wav","lu","i",3,3,0.732955800136551,"Easy",1
3108,5,199,"mi3-iN.wav","mi","i",3,2,0.508878499967977,"Easy",0
3108,5,200,"lu4-iN.wav","lu","i",4,4,0.699655400123447,"Easy",1
3109,1,1,"di3-iN.wav","di","i",3,1,1.05180469993502,"Easy",0
3109,1,2,"ma4-iN.wav","ma","i",4,2,0.64527660002932,"Easy",0
3109,1,3,"bu1-iN.wav","bu","i",1,2,1.0001612000633,"Easy",0
3109,1,4,"di2-aN.wav","di","a",2,2,0.802822300000116,"Easy",1
3109,1,5,"lu4-aN.wav","lu","a",4,2,0.390423699980602,"Easy",0
3109,1,6,"bu2-aN.wav","bu","a",2,3,0.971949099795893,"Easy",0
3109,1,7,"di4-iN.wav","di","i",4,2,0.618744099978358,"Easy",0
3109,1,8,"mi4-iN.wav","mi","i",4,3,0.342719499953091,"Easy",0
3109,1,9,"di4-aN.wav","di","a",4,2,0.381721300072968,"Easy",0
3109,1,10,"lu4-iN.wav","lu","i",4,4,0.851162199862301,"Easy",1
3109,1,11,"mi1-iN.wav","mi","i",1,3,0.398864400107414,"Easy",0
3109,1,12,"di1-aN.wav","di","a",1,1,0.396891999989748,"Easy",1
3109,1,13,"bu3-aN.wav","bu","a",3,4,0.777355700032786,"Easy",0
3109,1,14,"mi1-aN.wav","mi","a",1,1,0.642879599938169,"Easy",1
3109,1,15,"ma4-aN.wav","ma","a",4,3,0.349712900118902,"Easy",0
3109,1,16,"ma1-aN.wav","ma","a",1,1,0.751655500149354,"Easy",1
3109,1,17,"bu2-iN.wav","bu","i",2,2,0.792251200182363,"Easy",1
3109,1,18,"mi2-aN.wav","mi","a",2,2,0.968234500149265,"Easy",1
3109,1,19,"lu1-iN.wav","lu","i",1,3,0.863991900114343,"Easy",0
3109,1,20,"bu1-aN.wav","bu","a",1,4,0.597013399936259,"Easy",0
